Gene(s)	circID	combo	predictor	geneID	no_parent_regressed	parent_regressed	delta_parent	no_parent_regressed_rank	parent_regressed_rank	Exon1	Exon2	Strand	SpliceType	molecule__cRNA	cis_trans__cRNA	mean_beta__cRNA	max_beta__cRNA	min_beta__cRNA	sd_beta__cRNA	lower_beta__cRNA	middle_beta__cRNA	upper_beta__cRNA	num_SNP_feature__cRNA	num_feature__cRNA	average_SNP_position__cRNA	SNP_chr__cRNA	molecule__mRNA	cis_trans__mRNA	mean_beta__mRNA	max_beta__mRNA	min_beta__mRNA	sd_beta__mRNA	lower_beta__mRNA	middle_beta__mRNA	upper_beta__mRNA	num_SNP_feature__mRNA	num_feature__mRNA	average_SNP_position__mRNA	SNP_chr__mRNA	common_or_uncommon	opposite_QTL_effect	mRNA	cRNA	trait	mRNA_mlog10_pval	cRNA_mlog10_pval	method	is_cRNA_coloc_greater
UBQLN1	chr9:86297866-86301070	chr9:86297866-86301070_ImmCellRatio_cDC_pDC_Ratio	ImmCellRatio_cDC_pDC_Ratio	UBQLN1	0.0496488041163681	NA	NA	23	NA	2	3	-	Exon-Exon	circle	cis	0.71096383520304	0.991360277102814	0.296611488073972	0.0999473840444936	0.690684016741511	0.731228673855246	0.750773582344522	41	1	86281041	9	linear	cis	0.374242671774139	0.518460511498082	0.2495938719877	0.0396591148420554	0.367750028499432	0.383265046899048	0.388786637883259	41	1	86281041	9	common	no	NA	NA	NA	NA	NA	NA	NA
UBQLN1	chr9:86274695-86301070	chr9:86274695-86301070_ImmCellRatio_T_NKcell_Ratio	ImmCellRatio_T_NKcell_Ratio	UBQLN1	NA	0.0159242044666941	NA	NA	14	2	11	-	Exon-Intron	circle	cis	0.71096383520304	0.991360277102814	0.296611488073972	0.0999473840444936	0.690684016741511	0.731228673855246	0.750773582344522	41	1	86281041	9	linear	cis	0.374242671774139	0.518460511498082	0.2495938719877	0.0396591148420554	0.367750028499432	0.383265046899048	0.388786637883259	41	1	86281041	9	common	no	NA	NA	NA	NA	NA	NA	NA
UBR2	chr6:42541472-42562042	chr6:42541472-42562042_IBD_disease.yUC	IBD_disease.yUC	UBR2	0.0669091571349657	0.0687091083652655	-0.00179995123029986	1	1	2	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UBR2	chr6:42559889-42562042	chr6:42559889-42562042_TcellRedefRatio_Th2_Th17_Ratio	TcellRedefRatio_Th2_Th17_Ratio	UBR2	-0.109309101036842	-0.106425233051687	-0.00288386798515461	1	1	3	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UBR2	chr6:42627394-42633983	chr6:42627394-42633983_ImmunePanel_B_cells	ImmunePanel_B_cells	UBR2	-0.0608336111742809	-0.0316269027493559	-0.0292067084249251	1	3	22	26	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UBR5	chr8:103372299-103373854	chr8:103372299-103373854_ImmCellRatio_Myeloid_Tcell_Ratio	ImmCellRatio_Myeloid_Tcell_Ratio	UBR5	-0.0589094482013064	-0.0564436508504711	-0.0024657973508353	9	8	2	3	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UBXN2A	chr2:24181171-24207701	chr2:24181171-24207701_TcellRedef_CD4_Tcells	TcellRedef_CD4_Tcells	UBXN2A	0.0440686803223337	0.0394205012188158	0.00464817910351787	5	7	2	6	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UBXN4	chr2:136505837-136530117	chr2:136505837-136530117_TcellRedefRatio_Th1Th17_Treg_Ratio	TcellRedefRatio_Th1Th17_Treg_Ratio	UBXN4	-0.0400468800557765	NA	NA	12	NA	1	9	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UBXN4	chr2:136505837-136530117	chr2:136505837-136530117_ImmunePanel_Basophils	ImmunePanel_Basophils	UBXN4	NA	0.0444988789299055	NA	NA	12	1	9	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UBXN4	chr2:136505837-136519481	chr2:136505837-136519481_ImmunePanel_CD1c_DC	ImmunePanel_CD1c_DC	UBXN4	-0.0995064410663981	-0.0709893266635191	-0.0285171144028791	7	10	1	6	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UCHL3	chr13:76134889-76143643	chr13:76134889-76143643_ImmCellRatio_MonocytesCD14high_CD16high_Ratio	ImmCellRatio_MonocytesCD14high_CD16high_Ratio	UCHL3	-0.0525188903922388	-0.057198784161103	0.00467989376886419	13	14	3	1	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UGCG	chr9:114676885-114678116	chr9:114676885-114678116_IBD_severity_3levels.yInactive_IBD	IBD_severity_3levels.yInactive_IBD	UGCG	-0.0240075579013623	NA	NA	33	NA	2	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UGCG	chr9:114676885-114678116	chr9:114676885-114678116_ImmCellRatio_Eosinophil_Basophil_Ratio	ImmCellRatio_Eosinophil_Basophil_Ratio	UGCG	NA	-0.026109316993674	NA	NA	29	2	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UGGT1	chr2:128944257-128945188	chr2:128944257-128945188_ImmCellRatio_Neutrophil_Myeloid_Ratio	ImmCellRatio_Neutrophil_Myeloid_Ratio	UGGT1	0.0472803653947457	0.0472803653947457	0	18	18	39	40	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UGGT1	chr2:128855003-128867320	chr2:128855003-128867320_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	UGGT1	NA	0	NA	NA	85	2	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UGGT2	chr13:96485181-96489456	chr13:96485181-96489456_ImmunePanel_Basophils	ImmunePanel_Basophils	UGGT2	0.0245648071561346	0.0332582209424336	-0.00869341378629898	1	1	37	38	-	Exon-Exon	circle	cis	-0.678752547090309	-0.566996446334815	-1.17507537291858	0.0878328666524509	-0.676967641495156	-0.667252284186932	-0.657135760872424	98	1	96660394.5	13	linear	cis	-1.79569805480994	-1.07827089343983	-2.47300504921823	0.168754858578709	-1.81157145070558	-1.79816855664899	-1.76999628481339	98	1	96660394.5	13	common	no	NA	NA	NA	NA	NA	NA	NA
UGGT2	chr13:96636058-96651561	chr13:96636058-96651561_TcellRedef_CD4RApos_CD8	TcellRedef_CD4RApos_CD8	UGGT2	0.077371834987844	0.0855895764754779	-0.00821774148763381	8	9	6	9	-	Exon-Exon	circle	cis	-0.678752547090309	-0.566996446334815	-1.17507537291858	0.0878328666524509	-0.676967641495156	-0.667252284186932	-0.657135760872424	98	1	96660394.5	13	linear	cis	-1.79569805480994	-1.07827089343983	-2.47300504921823	0.168754858578709	-1.81157145070558	-1.79816855664899	-1.76999628481339	98	1	96660394.5	13	common	no	NA	NA	NA	NA	NA	NA	NA
UGP2	chr2:64083440-64085070	chr2:64083440-64085070_ImmCellRatio_Myeloid_Lymphoid_Ratio	ImmCellRatio_Myeloid_Lymphoid_Ratio	UGP2	0.0366942659057277	0.0366942659057277	0	26	26	1	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UHRF2	chr9:6420912-6421142	chr9:6420912-6421142_ImmunePanel_NK_cells	ImmunePanel_NK_cells	UHRF2	NA	-0.0503278717628623	NA	NA	21	2	2	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UHRF2	chr9:6420912-6421142	chr9:6420912-6421142_ImmCellRatio_Monocytes_DCs_Ratio	ImmCellRatio_Monocytes_DCs_Ratio	UHRF2	-0.0561022811782841	NA	NA	21	NA	2	2	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UHRF2	chr9:6420912-6434173	chr9:6420912-6434173_TcellRedefRatio_Th17_Treg_Ratio	TcellRedefRatio_Th17_Treg_Ratio	UHRF2	NA	-0.000924718391753858	NA	NA	3	2	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UIMC1	chr5:176402397-176409624	chr5:176402397-176409624_ImmunePanel_B_cells	ImmunePanel_B_cells	UIMC1	-0.0644647096346225	-0.0563810940525591	-0.00808361558206339	15	15	2	3	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UIMC1	chr5:176370336-176385155	chr5:176370336-176385155_ImmCellRatio_MonocytesCD14high_CD16high_Ratio	ImmCellRatio_MonocytesCD14high_CD16high_Ratio	UIMC1	-0.047854154531753	-0.047607314263415	-0.000246840268337933	17	16	7	8	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UIMC1	chr5:176370336-176378578	chr5:176370336-176378578_TcellRedef_Activated_CD8	TcellRedef_Activated_CD8	UIMC1	0.0397900325996451	0.0293956958596382	0.0103943367400069	3	3	9	8	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UPF2	chr10:12039671-12056183	chr10:12039671-12056183_TcellRedef_Memory_CD8	TcellRedef_Memory_CD8	UPF2	-0.0309154230151592	-0.0285320518437013	-0.00238337117145795	19	20	3	7	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URI1	chr19:30476130-30477324	chr19:30476130-30477324_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	URI1	-0.0542993552165482	-0.0543843193876246	8.49641710764515e-05	27	27	2	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP1	chr1:62910409-62913182	chr1:62910409-62913182_TcellRedefRatio_CD4_Treg_Ratio	TcellRedefRatio_CD4_Treg_Ratio	USP1	-0.0526835910855232	-0.0545436879516995	0.00186009686617621	10	6	6	7	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.511196338	0.039147852	CD	0.291412265945292	1.40729206221751	COLOC	yes
USP1	chr1:62907159-62907970	chr1:62907159-62907970_ImmunePanel_NK_cells	ImmunePanel_NK_cells	USP1	-0.0916080417336092	NA	NA	24	NA	3	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.511196338	0.039147852	CD	0.291412265945292	1.40729206221751	COLOC	yes
USP1	chr1:62907159-62907970	chr1:62907159-62907970_ImmunePanel_pDC	ImmunePanel_pDC	USP1	NA	0.0943769030579941	NA	NA	22	3	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.511196338	0.039147852	CD	0.291412265945292	1.40729206221751	COLOC	yes
USP12	chr13:27664020-27690733	chr13:27664020-27690733_TcellRedef_Th17	TcellRedef_Th17	USP12	NA	-0.0506328713993252	NA	NA	8	2	6	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.384815068	0.016327737	IBD	0.41474793086205	1.78707400365998	MetaXCan	yes
USP12	chr13:27664020-27690733	chr13:27664020-27690733_TcellRedef_Th17	TcellRedef_Th17	USP12	NA	-0.0506328713993252	NA	NA	8	2	6	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.906626406	0.003705959	CD	0.0425716360239868	2.43109938970472	MetaXCan	yes
USP12	chr13:27664020-27690733	chr13:27664020-27690733_TcellRedefRatio_Th17_Treg_Ratio	TcellRedefRatio_Th17_Treg_Ratio	USP12	-0.0664377323801467	NA	NA	6	NA	2	6	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.384815068	0.016327737	IBD	0.41474793086205	1.78707400365998	MetaXCan	yes
USP12	chr13:27664020-27690733	chr13:27664020-27690733_TcellRedefRatio_Th17_Treg_Ratio	TcellRedefRatio_Th17_Treg_Ratio	USP12	-0.0664377323801467	NA	NA	6	NA	2	6	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.906626406	0.003705959	CD	0.0425716360239868	2.43109938970472	MetaXCan	yes
USP14	chr18:196637-199316	chr18:196637-199316_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	USP14	NA	0	NA	NA	86.5	1	10	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP14	chr18:196637-204692	chr18:196637-204692_TcellRedef_Th17_CCR4pos	TcellRedef_Th17_CCR4pos	USP14	NA	0.0294178765774769	NA	NA	4	1	13	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP14	chr18:196637-204692	chr18:196637-204692_ImmCellRatio_Neutrophil_Myeloid_Ratio	ImmCellRatio_Neutrophil_Myeloid_Ratio	USP14	-0.0258885307537522	NA	NA	3	NA	1	13	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP15	chr12:62743002-62749256	chr12:62743002-62749256_IBD_disease.yUC	IBD_disease.yUC	USP15	-0.0835618569840764	-0.0770845139526093	-0.00647734303146716	12	12	7	8	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP15	chr12:62719653-62749256	chr12:62719653-62749256_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	USP15	NA	0	NA	NA	85	4	8	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP15	chr12:62708571-62749256	chr12:62708571-62749256_ImmunePanel_T_cells	ImmunePanel_T_cells	USP15	-0.0575419472635266	NA	NA	6	NA	4	8	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP15	chr12:62708571-62749256	chr12:62708571-62749256_ImmunePanel_pDC	ImmunePanel_pDC	USP15	NA	0.0313578109546172	NA	NA	14	4	8	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP25	chr21:17205667-17214859	chr21:17205667-17214859_TcellRedefRatio_ActivatedCD8_Treg_Ratio	TcellRedefRatio_ActivatedCD8_Treg_Ratio	USP25	-0.0684262570888916	-0.0769591485412951	0.00853289145240348	16	14	5	18	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02185825	0.22274517	UC	1.6603846111771	0.652191704418316	COLOC	no
USP25	chr21:17205667-17214859	chr21:17205667-17214859_TcellRedefRatio_ActivatedCD8_Treg_Ratio	TcellRedefRatio_ActivatedCD8_Treg_Ratio	USP25	-0.0684262570888916	-0.0769591485412951	0.00853289145240348	16	14	5	18	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02041101	0.23998232	IBD	1.69013550451597	0.619820752493695	COLOC	no
USP25	chr21:17205667-17214859	chr21:17205667-17214859_TcellRedefRatio_ActivatedCD8_Treg_Ratio	TcellRedefRatio_ActivatedCD8_Treg_Ratio	USP25	-0.0684262570888916	-0.0769591485412951	0.00853289145240348	16	14	5	18	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02034798	0.22187224	CD	1.69147869790789	0.653897032013114	COLOC	no
USP25	chr21:17135210-17138460	chr21:17135210-17138460_ImmunePanel_CD16hi_Monocytes	ImmunePanel_CD16hi_Monocytes	USP25	0.0225812890592088	NA	NA	29	NA	2	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02185825	0.22274517	UC	1.6603846111771	0.652191704418316	COLOC	no
USP25	chr21:17135210-17138460	chr21:17135210-17138460_ImmunePanel_CD16hi_Monocytes	ImmunePanel_CD16hi_Monocytes	USP25	0.0225812890592088	NA	NA	29	NA	2	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02041101	0.23998232	IBD	1.69013550451597	0.619820752493695	COLOC	no
USP25	chr21:17135210-17138460	chr21:17135210-17138460_ImmunePanel_CD16hi_Monocytes	ImmunePanel_CD16hi_Monocytes	USP25	0.0225812890592088	NA	NA	29	NA	2	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02034798	0.22187224	CD	1.69147869790789	0.653897032013114	COLOC	no
USP25	chr21:17135210-17138460	chr21:17135210-17138460_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	USP25	NA	0.0212020134146136	NA	NA	31	2	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02185825	0.22274517	UC	1.6603846111771	0.652191704418316	COLOC	no
USP25	chr21:17135210-17138460	chr21:17135210-17138460_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	USP25	NA	0.0212020134146136	NA	NA	31	2	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02041101	0.23998232	IBD	1.69013550451597	0.619820752493695	COLOC	no
USP25	chr21:17135210-17138460	chr21:17135210-17138460_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	USP25	NA	0.0212020134146136	NA	NA	31	2	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02034798	0.22187224	CD	1.69147869790789	0.653897032013114	COLOC	no
USP3	chr15:63824846-63829355	chr15:63824846-63829355_TcellRedefRatio_Th2_Th1Th17_Ratio	TcellRedefRatio_Th2_Th1Th17_Ratio	USP3	-0.0667372696590977	NA	NA	5	NA	1	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03257599	0.18419998	IBD	1.48710237699669	0.734710421293839	MetaXCan	no
USP3	chr15:63824846-63829355	chr15:63824846-63829355_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	USP3	NA	0.109718991220703	NA	NA	2	1	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03257599	0.18419998	IBD	1.48710237699669	0.734710421293839	MetaXCan	no
USP3	chr15:63824846-63855207	chr15:63824846-63855207_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	USP3	NA	0	NA	NA	86.5	1	9	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03257599	0.18419998	IBD	1.48710237699669	0.734710421293839	MetaXCan	no
USP32	chr17:58342773-58348842	chr17:58342773-58348842_ImmCellRatio_Neutrophil_Myeloid_Ratio	ImmCellRatio_Neutrophil_Myeloid_Ratio	USP32	NA	-0.0403624282345051	NA	NA	8	6	9	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP32	chr17:58342773-58348842	chr17:58342773-58348842_ImmunePanel_T_cells	ImmunePanel_T_cells	USP32	-0.050583901021424	NA	NA	7	NA	6	9	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP32	chr17:58342773-58372162	chr17:58342773-58372162_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	USP32	NA	0	NA	NA	86	4	9	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP32	chr17:58346811-58348842	chr17:58346811-58348842_TcellRedef_Th1	TcellRedef_Th1	USP32	0.0603525301384284	0.0630120399407373	-0.00265950980230886	27	27	6	7	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP33	chr1:78177432-78181553	chr1:78177432-78181553_TcellRedefRatio_ActivatedCD8_Treg_Ratio	TcellRedefRatio_ActivatedCD8_Treg_Ratio	USP33	-0.0404243315927323	-0.0415886096136893	0.00116427802095698	18	19	18	2	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP34	chr2:61505300-61508377	chr2:61505300-61508377_TcellRedef_Memory_CD8	TcellRedef_Memory_CD8	USP34	-0.0361903481149492	-0.0307935556193979	-0.00539679249555127	6	6	38	4	-	Exon-Exon	circle	cis	0.0941544834522011	0.376898385739069	-0.373762184496422	0.338118722534898	-0.320100252809594	0.310660363844441	0.3674539419685	32	1	61492284	2	linear	cis	0.281398283265667	0.291908879359129	0.270887687172204	0.0148642275440003	0.276142985218935	0.281398283265667	0.286653581312398	2	1	61484475	2	uncommon	no	0.2675832	0.001268218	CD	0.572541156884531	2.89680608710143	MetaXCan	yes
USP34	chr2:61505300-61508377	chr2:61505300-61508377_TcellRedef_Memory_CD8	TcellRedef_Memory_CD8	USP34	-0.0361903481149492	-0.0307935556193979	-0.00539679249555127	6	6	38	4	-	Exon-Exon	circle	cis	0.0941544834522011	0.376898385739069	-0.373762184496422	0.338118722534898	-0.320100252809594	0.310660363844441	0.3674539419685	32	1	61492284	2	linear	cis	0.281398283265667	0.291908879359129	0.270887687172204	0.0148642275440003	0.276142985218935	0.281398283265667	0.286653581312398	2	1	61484475	2	uncommon	no	0.05162919	2.570277e-06	UC	1.28710468845829	5.59002007001933	MetaXCan	yes
